,filepath,label
21838,../Data/preprocessed\dog - maltese\076_jpg.rf.7cd8cb8930c37b2033a6c0dd1379657f.jpg,dog - maltese
21839,../Data/preprocessed\dog - maltese\076_jpg.rf.7e11062fe60f8c313ae53f08f520fb71.jpg,dog - maltese
21840,../Data/preprocessed\dog - maltese\077_jpg.rf.17a1fa0a89a447c1bf44b69962daba36.jpg,dog - maltese
21841,../Data/preprocessed\dog - maltese\077_jpg.rf.bcc3064cc215e3168ce13f8631b32b38.jpg,dog - maltese
21842,../Data/preprocessed\dog - maltese\078_jpg.rf.00dba09acf7d7656aa07fc222e086365.jpg,dog - maltese
21843,../Data/preprocessed\dog - maltese\078_jpg.rf.118464491be54d1b4d5a5720d2dd81b7.jpg,dog - maltese
21844,../Data/preprocessed\dog - maltese\078_jpg.rf.c1dcc2d670f2798dc8cbeee9d40e1cf1.jpg,dog - maltese
21845,../Data/preprocessed\dog - maltese\079_jpg.rf.697f4dbbe7d667318bc8ad3a8d40ef51.jpg,dog - maltese
21846,../Data/preprocessed\dog - maltese\079_jpg.rf.c548f959a122e5dd39b7021009986027.jpg,dog - maltese
21847,../Data/preprocessed\dog - maltese\079_jpg.rf.cf8341023a82f97deed840c856cf4dd6.jpg,dog - maltese
21848,../Data/preprocessed\dog - maltese\081_jpg.rf.082f9b72d0bb07070d058ac02c61fd45.jpg,dog - maltese
21849,../Data/preprocessed\dog - maltese\081_jpg.rf.3452ed9569d13b39cb5c18d5e9050ecf.jpg,dog - maltese
21850,../Data/preprocessed\dog - maltese\081_jpg.rf.f36998782a3674fe37beab15d0828cd8.jpg,dog - maltese
21851,../Data/preprocessed\dog - maltese\085_jpg.rf.9b8f47a4f129106363a94d3588e03abc.jpg,dog - maltese
21852,../Data/preprocessed\dog - maltese\085_jpg.rf.d4f83a95ffc4b02ea6295f61e89973a5.jpg,dog - maltese
21853,../Data/preprocessed\dog - maltese\085_jpg.rf.f7726ccf34de2e46d662d491d58944ee.jpg,dog - maltese
21854,../Data/preprocessed\dog - maltese\086_jpg.rf.0f9dd05092ed28fcbdef70fee44b3df1.jpg,dog - maltese
21855,../Data/preprocessed\dog - maltese\086_jpg.rf.3e4c91d5caf0705f17c9d3070cda3e99.jpg,dog - maltese
21856,../Data/preprocessed\dog - maltese\086_jpg.rf.9a22ba8fe985cd81b4ee1d2b44d40539.jpg,dog - maltese
21857,../Data/preprocessed\dog - maltese\08_jpg.rf.23b79ff095a657be12a68732cf5e5129.jpg,dog - maltese
21858,../Data/preprocessed\dog - maltese\08_jpg.rf.40298ecfcabc73541cadec3b1e8cca1e.jpg,dog - maltese
21859,../Data/preprocessed\dog - maltese\08_jpg.rf.767b5dd7fd4df1013218755e3418c2e4.jpg,dog - maltese
21860,../Data/preprocessed\dog - maltese\08_jpg.rf.84e237d6cb9e29edb43d0f519a1dde54.jpg,dog - maltese
21861,../Data/preprocessed\dog - maltese\08_jpg.rf.992109a448dc6147cc2959c94cab3e52.jpg,dog - maltese
21862,../Data/preprocessed\dog - maltese\08_jpg.rf.9a6ded1e3111b7e2e7a32eaf2ab82af8.jpg,dog - maltese
21863,../Data/preprocessed\dog - maltese\091_jpg.rf.503036f28f3e054358a804e2abe0fec6.jpg,dog - maltese
21864,../Data/preprocessed\dog - maltese\091_jpg.rf.9a7f7886ed7d026c700919361fb52e3e.jpg,dog - maltese
21865,../Data/preprocessed\dog - maltese\091_jpg.rf.ffa8e752a4694cce1cde5d2e498dc2bb.jpg,dog - maltese
21866,../Data/preprocessed\dog - maltese\092_jpg.rf.0983ad7f7754fa4dfa883e4755998130.jpg,dog - maltese
21867,../Data/preprocessed\dog - maltese\092_jpg.rf.3901e00bd3674f206987a567ea1dd02a.jpg,dog - maltese
21868,../Data/preprocessed\dog - maltese\092_jpg.rf.5706a0f78e2ad72b617e6de493c67b04.jpg,dog - maltese
21869,../Data/preprocessed\dog - maltese\093_jpg.rf.c7a075d14086481642502f96db57b1e6.jpg,dog - maltese
21870,../Data/preprocessed\dog - maltese\093_jpg.rf.c897e732eb6efe83e5d5c622f14f030d.jpg,dog - maltese
21871,../Data/preprocessed\dog - maltese\093_jpg.rf.fb2b82e529814aa7aef1f85f28521ab4.jpg,dog - maltese
21872,../Data/preprocessed\dog - maltese\094_jpg.rf.dbc7043faa6962684ae8bc82af4e4e07.jpg,dog - maltese
21873,../Data/preprocessed\dog - maltese\094_jpg.rf.e22853c89b38c6308cec9e4002b045e3.jpg,dog - maltese
21874,../Data/preprocessed\dog - maltese\094_jpg.rf.e548c9b3ffa0704ae5adf733039e1cf1.jpg,dog - maltese
21875,../Data/preprocessed\dog - maltese\096_jpg.rf.248ca3dd7df22d3b63313d80917b6c6c.jpg,dog - maltese
21876,../Data/preprocessed\dog - maltese\096_jpg.rf.33276353a8063462f2e20519de4017d3.jpg,dog - maltese
21877,../Data/preprocessed\dog - maltese\096_jpg.rf.54ee863ab56ff4ee397412b0a8883b60.jpg,dog - maltese
21878,../Data/preprocessed\dog - maltese\097_jpg.rf.14cbd27e3c392aafccfcaebeaae71b95.jpg,dog - maltese
21879,../Data/preprocessed\dog - maltese\097_jpg.rf.46db2f274b97c14b2e912857235df8de.jpg,dog - maltese
21880,../Data/preprocessed\dog - maltese\097_jpg.rf.8edb4ca681b475ff3b90e81511929f86.jpg,dog - maltese
21881,../Data/preprocessed\dog - maltese\098_jpg.rf.167ac62b7747dfeb1d0b676ef93e90bf.jpg,dog - maltese
21882,../Data/preprocessed\dog - maltese\098_jpg.rf.77c2f24f02e8d312ac54708e17960f9e.jpg,dog - maltese
21883,../Data/preprocessed\dog - maltese\098_jpg.rf.8ad880c3ba3a63954464060485919b7f.jpg,dog - maltese
21884,../Data/preprocessed\dog - maltese\099_jpg.rf.17eefa5f52aaf44c859315054cc94d64.jpg,dog - maltese
21885,../Data/preprocessed\dog - maltese\099_jpg.rf.2e109fc781bc8fbc38e92be005bdcba7.jpg,dog - maltese
21886,../Data/preprocessed\dog - maltese\099_jpg.rf.ebc0a4bc4907b5aaf6354eaeccf1812b.jpg,dog - maltese
21887,../Data/preprocessed\dog - maltese\09_jpg.rf.2d684567f3e2056ca0b9054f53fb6383.jpg,dog - maltese
21888,../Data/preprocessed\dog - maltese\09_jpg.rf.6ca5bf878f38509dc6687b914abd2b64.jpg,dog - maltese
21889,../Data/preprocessed\dog - maltese\09_jpg.rf.af0e455777f8e183c5c169e1f38a5335.jpg,dog - maltese
21890,../Data/preprocessed\dog - maltese\100_jpg.rf.005bd95505b330a883a3a6b83ee3123d.jpg,dog - maltese
21891,../Data/preprocessed\dog - maltese\100_jpg.rf.9ae3c94b7a0a983e02f5757529ca68bf.jpg,dog - maltese
21892,../Data/preprocessed\dog - maltese\100_jpg.rf.e8dc20575281dae2f247128e670f048c.jpg,dog - maltese
21893,../Data/preprocessed\dog - maltese\101_jpg.rf.1a847ed8bf5b960cb957c31d873c980f.jpg,dog - maltese
21894,../Data/preprocessed\dog - maltese\101_jpg.rf.73abfb864703f33f889212099962d5b3.jpg,dog - maltese
21895,../Data/preprocessed\dog - maltese\101_jpg.rf.a57f16d6a73a539627c1cc24e812b1a1.jpg,dog - maltese
21896,../Data/preprocessed\dog - maltese\102_jpg.rf.5b846d3de5d02cc41111e57dd4a154f4.jpg,dog - maltese
21897,../Data/preprocessed\dog - maltese\102_jpg.rf.b96a013903e3e0418afdc0a3c31bae34.jpg,dog - maltese
21898,../Data/preprocessed\dog - maltese\102_jpg.rf.d31a85a4d7bdd7f47252d3aed9d91985.jpg,dog - maltese
21899,../Data/preprocessed\dog - maltese\103_jpg.rf.0ba40db8b5e11ed860afda3308d9953f.jpg,dog - maltese
21900,../Data/preprocessed\dog - maltese\103_jpg.rf.d6b9cbc601b7737d8921fc5249f2512c.jpg,dog - maltese
21901,../Data/preprocessed\dog - maltese\103_jpg.rf.f54107f622827db0fc89a3afd68a1df0.jpg,dog - maltese
21902,../Data/preprocessed\dog - maltese\105_jpg.rf.5bdb6467d26993637b4eedca19b46d7c.jpg,dog - maltese
21903,../Data/preprocessed\dog - maltese\105_jpg.rf.72a8580179f8230c5c6ceadc54e18f3a.jpg,dog - maltese
21904,../Data/preprocessed\dog - maltese\105_jpg.rf.c24b57e3e61f0e7e5e9ecd29d241cea0.jpg,dog - maltese
21905,../Data/preprocessed\dog - maltese\106_jpg.rf.3db889d7caa29304a317f10c63a6f18b.jpg,dog - maltese
21906,../Data/preprocessed\dog - maltese\106_jpg.rf.7b362c1530b425bab0a7e2b7e9b44166.jpg,dog - maltese
21907,../Data/preprocessed\dog - maltese\106_jpg.rf.7be4d08af3d2381ee081ee8a5a5ac3b4.jpg,dog - maltese
21908,../Data/preprocessed\dog - maltese\10_jpg.rf.2c3985c8c3e1d4ace946be85e2e27e6a.jpg,dog - maltese
21909,../Data/preprocessed\dog - maltese\10_jpg.rf.3a9146b81c88a347e60c1a10dcef8f89.jpg,dog - maltese
21910,../Data/preprocessed\dog - maltese\112_jpg.rf.2cac281be492dacf552f43c84a075519.jpg,dog - maltese
21911,../Data/preprocessed\dog - maltese\112_jpg.rf.a0bf179817505dea6ca65bc073ad3db0.jpg,dog - maltese
21912,../Data/preprocessed\dog - maltese\112_jpg.rf.a1e5b4acc87aee1205c061ef87e32588.jpg,dog - maltese
21913,../Data/preprocessed\dog - maltese\114_jpg.rf.19c259b5ff902f1933cefb0d8562a45c.jpg,dog - maltese
21914,../Data/preprocessed\dog - maltese\114_jpg.rf.96ff349501643ce18d52d19f239b0f87.jpg,dog - maltese
21915,../Data/preprocessed\dog - maltese\114_jpg.rf.b2779cf72da8cbc2629d51dda7fdf4bc.jpg,dog - maltese
21916,../Data/preprocessed\dog - maltese\116_jpg.rf.05f5ac8eedb3c4d0ea07d7c3416470d6.jpg,dog - maltese
21917,../Data/preprocessed\dog - maltese\116_jpg.rf.646ab0fa92551fcc4ccd86ebc4e06156.jpg,dog - maltese
21918,../Data/preprocessed\dog - maltese\116_jpg.rf.911b0d8b7dcb7540018133a96391f3d9.jpg,dog - maltese
21919,../Data/preprocessed\dog - maltese\117_jpg.rf.16a41aa094b99684d70c73f112693ccf.jpg,dog - maltese
21920,../Data/preprocessed\dog - maltese\117_jpg.rf.3fd68cbab41f4e316b3f31d21ee76f0b.jpg,dog - maltese
21921,../Data/preprocessed\dog - maltese\117_jpg.rf.4139efb9838549839ccb358121c66558.jpg,dog - maltese
21922,../Data/preprocessed\dog - maltese\120_jpg.rf.3eaf669372d9010f2ff3018a9c42aaba.jpg,dog - maltese
21923,../Data/preprocessed\dog - maltese\120_jpg.rf.6c87cd6fbb577c1e3a6f7a021d9e7489.jpg,dog - maltese
21924,../Data/preprocessed\dog - maltese\120_jpg.rf.8093ad67cc82daefa3ce8e66f360badf.jpg,dog - maltese
21925,../Data/preprocessed\dog - maltese\121_jpg.rf.9364da1bb8101bbc918e4847fd17a293.jpg,dog - maltese
21926,../Data/preprocessed\dog - maltese\121_jpg.rf.d43aca714b63804dc9f761730acc1197.jpg,dog - maltese
21927,../Data/preprocessed\dog - maltese\121_jpg.rf.e4465aa011eadfde668a464a5b60b44b.jpg,dog - maltese
21928,../Data/preprocessed\dog - maltese\122_jpg.rf.05aac67c5651c50ac73ec1f70f37163f.jpg,dog - maltese
21929,../Data/preprocessed\dog - maltese\122_jpg.rf.0902fdce8697ff6713ee84f437333f44.jpg,dog - maltese
21930,../Data/preprocessed\dog - maltese\122_jpg.rf.e8da75d3d401b80212aa009991fcf0cc.jpg,dog - maltese
21931,../Data/preprocessed\dog - maltese\126_jpg.rf.55faa26d44a35ad58ac1802084799247.jpg,dog - maltese
21932,../Data/preprocessed\dog - maltese\126_jpg.rf.8fbcc5c4b13395203196365cf645c0cb.jpg,dog - maltese
21933,../Data/preprocessed\dog - maltese\126_jpg.rf.ddf19efc75f0757df780de8cdf8f7c07.jpg,dog - maltese
21934,../Data/preprocessed\dog - mex hairless\01_jpg.rf.2d1364916fac28eaaaa824991308158f.jpg,dog - mex hairless
21935,../Data/preprocessed\dog - mex hairless\01_jpg.rf.515adb241d74e62101ca81719bb6f8cb.jpg,dog - mex hairless
21936,../Data/preprocessed\dog - mex hairless\01_jpg.rf.5b075a67f0521527adc5b5f9b5792fba.jpg,dog - mex hairless
21937,../Data/preprocessed\dog - mex hairless\01_jpg.rf.7a4d7b6b49683abbbbb9397835dfb5a4.jpg,dog - mex hairless
21938,../Data/preprocessed\dog - mex hairless\01_jpg.rf.8c615a4f9687a183fe9953017526a9ed.jpg,dog - mex hairless
21939,../Data/preprocessed\dog - mex hairless\01_jpg.rf.f235c4517cf05a842318d618359cd344.jpg,dog - mex hairless
21940,../Data/preprocessed\dog - mex hairless\02_jpg.rf.09868301afa317d106fff8ec7d71360a.jpg,dog - mex hairless
21941,../Data/preprocessed\dog - mex hairless\02_jpg.rf.0e08ade6584e0a2e5fa9499104b779f5.jpg,dog - mex hairless
21942,../Data/preprocessed\dog - mex hairless\02_jpg.rf.5f007ce6b2a0ad2c1b4cfaaf9499fb1d.jpg,dog - mex hairless
21943,../Data/preprocessed\dog - mex hairless\02_jpg.rf.b5f391e725b2ad75a76939f6f61722e1.jpg,dog - mex hairless
21944,../Data/preprocessed\dog - mex hairless\02_jpg.rf.ba25ba520c1cb482f15e739507e5c975.jpg,dog - mex hairless
21945,../Data/preprocessed\dog - mex hairless\02_jpg.rf.d9ffe431e59c0165178c10dfb90e995c.jpg,dog - mex hairless
21946,../Data/preprocessed\dog - mex hairless\03_jpg.rf.0371511289c31e459855639bfd69112a.jpg,dog - mex hairless
21947,../Data/preprocessed\dog - mex hairless\03_jpg.rf.5d8c063df107abf136a0591495b7f0bb.jpg,dog - mex hairless
21948,../Data/preprocessed\dog - mex hairless\03_jpg.rf.7a10317020bdb7f18a82a1a08a41277d.jpg,dog - mex hairless
21949,../Data/preprocessed\dog - mex hairless\03_jpg.rf.844597d57ce9d046867a5319a218dcdf.jpg,dog - mex hairless
21950,../Data/preprocessed\dog - mex hairless\03_jpg.rf.8be5cb276afe23b7ba86d7853084fbec.jpg,dog - mex hairless
21951,../Data/preprocessed\dog - mex hairless\03_jpg.rf.a6a225b292f02ed0dfb814df4be878b5.jpg,dog - mex hairless
21952,../Data/preprocessed\dog - mex hairless\04_jpg.rf.0fcdd740cf9360ed45954cd61b37565a.jpg,dog - mex hairless
21953,../Data/preprocessed\dog - mex hairless\04_jpg.rf.108ca050bab6917964ab7a49a22e2ac1.jpg,dog - mex hairless
21954,../Data/preprocessed\dog - mex hairless\04_jpg.rf.45738dd9ee108299d03386c4aba8a578.jpg,dog - mex hairless
21955,../Data/preprocessed\dog - mex hairless\04_jpg.rf.7a59a96d913992da9f50daeb677bde48.jpg,dog - mex hairless
21956,../Data/preprocessed\dog - mex hairless\04_jpg.rf.9acb756e3388dce4377d8365e6281ce5.jpg,dog - mex hairless
21957,../Data/preprocessed\dog - mex hairless\04_jpg.rf.eec977505718a55af9cef89f8f5b9196.jpg,dog - mex hairless
21958,../Data/preprocessed\dog - mex hairless\05_jpg.rf.01a396a39750532348a1ab612be827c0.jpg,dog - mex hairless
21959,../Data/preprocessed\dog - mex hairless\05_jpg.rf.24af4c8970acf652aefd17087871fee0.jpg,dog - mex hairless
21960,../Data/preprocessed\dog - mex hairless\05_jpg.rf.3d9c16175c9acd88fb7f24a1ae42e4c1.jpg,dog - mex hairless
21961,../Data/preprocessed\dog - mex hairless\05_jpg.rf.3f9fce3df2fbb66b7e01934667fdffc7.jpg,dog - mex hairless
21962,../Data/preprocessed\dog - mex hairless\05_jpg.rf.6e5bec1679c36116d0a3d7fcb981c38c.jpg,dog - mex hairless
21963,../Data/preprocessed\dog - mex hairless\05_jpg.rf.c56fab7722be141eba465aac192c50c3.jpg,dog - mex hairless
21964,../Data/preprocessed\dog - mex hairless\06_jpg.rf.09bb6b9f378fa19a7be77eb103311af0.jpg,dog - mex hairless
21965,../Data/preprocessed\dog - mex hairless\06_jpg.rf.3444703e249166bc2b53437e0c54bacc.jpg,dog - mex hairless
21966,../Data/preprocessed\dog - mex hairless\06_jpg.rf.c55621655a63816aff70914dd941e45b.jpg,dog - mex hairless
21967,../Data/preprocessed\dog - mex hairless\06_jpg.rf.ef4d2ca14cbacc20795e21083a4d7425.jpg,dog - mex hairless
21968,../Data/preprocessed\dog - mex hairless\06_jpg.rf.f5463aba1e2ba3f63282f907d5cc57ff.jpg,dog - mex hairless
21969,../Data/preprocessed\dog - mex hairless\07_jpg.rf.4967989ca216032fda71e03c0e43a257.jpg,dog - mex hairless
21970,../Data/preprocessed\dog - mex hairless\07_jpg.rf.8be1a18cefe5f8c48e78e7a336aea148.jpg,dog - mex hairless
21971,../Data/preprocessed\dog - mex hairless\07_jpg.rf.a8dea07d126abc34c168ab928804a81c.jpg,dog - mex hairless
21972,../Data/preprocessed\dog - mex hairless\07_jpg.rf.beaa162921e57f53c9bc5bfc7d6df61d.jpg,dog - mex hairless
21973,../Data/preprocessed\dog - mex hairless\07_jpg.rf.d9169ade4a62285992586e5f7ef2e004.jpg,dog - mex hairless
21974,../Data/preprocessed\dog - mex hairless\07_jpg.rf.e8c4884b71c80e158f737c6b47b7b056.jpg,dog - mex hairless
21975,../Data/preprocessed\dog - mex hairless\08_jpg.rf.220367b02298d52a4c33dcfab6ccc02b.jpg,dog - mex hairless
21976,../Data/preprocessed\dog - mex hairless\08_jpg.rf.4c7282140ef44b1d1553e8eab6eecfe1.jpg,dog - mex hairless
21977,../Data/preprocessed\dog - mex hairless\08_jpg.rf.85f50c9042e71f1fea0362d0517bafd6.jpg,dog - mex hairless
21978,../Data/preprocessed\dog - mex hairless\10_jpg.rf.5aa492e4245cc62d46c7ae38490ca405.jpg,dog - mex hairless
21979,../Data/preprocessed\dog - mex hairless\10_jpg.rf.f0d43ff48efdbc2fe9e76224c88a3207.jpg,dog - mex hairless
21980,../Data/preprocessed\dog - mex hairless\10_jpg.rf.ff22e95bdc16479d634602d59e2957b3.jpg,dog - mex hairless
21981,../Data/preprocessed\dog - mex hairless\11_jpg.rf.a2e0ad337552a264c24ad9df4c5489c7.jpg,dog - mex hairless
21982,../Data/preprocessed\dog - mex hairless\11_jpg.rf.a675eb8429bcade84f454f626bc35fa1.jpg,dog - mex hairless
21983,../Data/preprocessed\dog - mex hairless\11_jpg.rf.ee4546b1f9c0c7ac395060bafcc6c824.jpg,dog - mex hairless
21984,../Data/preprocessed\dog - mex hairless\12_jpg.rf.57441128d9b65c4311196ca84b404073.jpg,dog - mex hairless
21985,../Data/preprocessed\dog - mex hairless\12_jpg.rf.58fd3aacd0726826a409fa0fb20cfaec.jpg,dog - mex hairless
21986,../Data/preprocessed\dog - mex hairless\12_jpg.rf.a56922fd82885ee4208bacbee6167a4b.jpg,dog - mex hairless
21987,../Data/preprocessed\dog - mex hairless\14_jpg.rf.8cb7cc56b364ada0c06d2a1bde57f6f7.jpg,dog - mex hairless
21988,../Data/preprocessed\dog - mex hairless\14_jpg.rf.9519d5869baec130e993cb0d1894632a.jpg,dog - mex hairless
21989,../Data/preprocessed\dog - mex hairless\14_jpg.rf.fa07e366e1d561275560b8a809d0a08d.jpg,dog - mex hairless
21990,../Data/preprocessed\dog - mex hairless\17_jpg.rf.2efded931d861562feedc8b498e68569.jpg,dog - mex hairless
21991,../Data/preprocessed\dog - mex hairless\17_jpg.rf.2f346bd2532a98219dd7a57dc89c2b3b.jpg,dog - mex hairless
21992,../Data/preprocessed\dog - mex hairless\17_jpg.rf.bb25b85e2e67c8417365c62a70c7dc63.jpg,dog - mex hairless
21993,../Data/preprocessed\dog - mex hairless\24_jpg.rf.0106126e22f3c84d9bc416fbb6e037d0.jpg,dog - mex hairless
21994,../Data/preprocessed\dog - mex hairless\24_jpg.rf.0460eb807bd3f1da09b6c4c829be61f0.jpg,dog - mex hairless
21995,../Data/preprocessed\dog - mex hairless\25_jpg.rf.ba1360b6897c13fbfec98fa763d8cb29.jpg,dog - mex hairless
21996,../Data/preprocessed\dog - mex hairless\25_jpg.rf.f7caff4b2d53299d08870f32d6ab14f3.jpg,dog - mex hairless
21997,../Data/preprocessed\dog - mex hairless\27_jpg.rf.2037b46789fa8766e741057771a4b5af.jpg,dog - mex hairless
21998,../Data/preprocessed\dog - mex hairless\27_jpg.rf.cb9da150c6fe50a31f32e4cf9622b1f7.jpg,dog - mex hairless
21999,../Data/preprocessed\dog - mex hairless\27_jpg.rf.d0592468f2b2bab7a37bee75bdfdee82.jpg,dog - mex hairless
22000,../Data/preprocessed\dog - mex hairless\31_jpg.rf.0f54ec7821b4f177600d1c0c9dd8ca7e.jpg,dog - mex hairless
22001,../Data/preprocessed\dog - mex hairless\31_jpg.rf.5d75c6ca3a710d226f3246eb77304ad8.jpg,dog - mex hairless
22002,../Data/preprocessed\dog - mex hairless\31_jpg.rf.89f4180c444d71539e670403a5c2f1ed.jpg,dog - mex hairless
22003,../Data/preprocessed\dog - mex hairless\32_jpg.rf.08054f847f7a5f8c8640746b7a9a60cb.jpg,dog - mex hairless
22004,../Data/preprocessed\dog - mex hairless\32_jpg.rf.392ec7b539b34944379c8d81c3c4c62d.jpg,dog - mex hairless
22005,../Data/preprocessed\dog - mex hairless\32_jpg.rf.a0a507b0b2f2ad84ff6d2797a8706ba3.jpg,dog - mex hairless
22006,../Data/preprocessed\dog - mex hairless\36_jpg.rf.2a2dff318fb898f977fab0f503ff5488.jpg,dog - mex hairless
22007,../Data/preprocessed\dog - mex hairless\36_jpg.rf.b3fec9d9d6eb13a0bdb0f59aebddb90b.jpg,dog - mex hairless
22008,../Data/preprocessed\dog - mex hairless\36_jpg.rf.b6f4921170577e4483510f83b4f5793f.jpg,dog - mex hairless
22009,../Data/preprocessed\dog - mex hairless\37_jpg.rf.47260830a20cfbaba16239c0d9ac5683.jpg,dog - mex hairless
22010,../Data/preprocessed\dog - mex hairless\37_jpg.rf.8ae218692391b6f6b27780c0c16d21ec.jpg,dog - mex hairless
22011,../Data/preprocessed\dog - mex hairless\37_jpg.rf.baa3373444e8455e8019bd73651fa39c.jpg,dog - mex hairless
22012,../Data/preprocessed\dog - mex hairless\38_jpg.rf.2196407dc724066115437ac4009d7fd3.jpg,dog - mex hairless
22013,../Data/preprocessed\dog - mex hairless\38_jpg.rf.87e50dd18e1ff05c2c7b1f4b9a137ab6.jpg,dog - mex hairless
22014,../Data/preprocessed\dog - mex hairless\38_jpg.rf.ca42794af1cb80a114d3bb57324a738f.jpg,dog - mex hairless
22015,../Data/preprocessed\dog - mex hairless\42_jpg.rf.483a2e0c955c5e574a34632d705de9b5.jpg,dog - mex hairless
22016,../Data/preprocessed\dog - mex hairless\42_jpg.rf.98efae11dfe713f5d6763193df9389b7.jpg,dog - mex hairless
22017,../Data/preprocessed\dog - mex hairless\42_jpg.rf.b15f325a6814fbf2c249f102f5eabdc7.jpg,dog - mex hairless
22018,../Data/preprocessed\dog - mex hairless\43_jpg.rf.45bd89415539ef75f3e5dace94f3d968.jpg,dog - mex hairless
22019,../Data/preprocessed\dog - mex hairless\43_jpg.rf.480874a8a11d74e097b40118b35ff0e6.jpg,dog - mex hairless
22020,../Data/preprocessed\dog - mex hairless\43_jpg.rf.5cc8904685340469f60c4c0e1770544a.jpg,dog - mex hairless
22021,../Data/preprocessed\dog - mex hairless\45_jpg.rf.95674321107fa98ecca39fb7721a8f2d.jpg,dog - mex hairless
22022,../Data/preprocessed\dog - mex hairless\45_jpg.rf.aa98845817a9bb55143c218b28c0a60a.jpg,dog - mex hairless
22023,../Data/preprocessed\dog - mex hairless\45_jpg.rf.b3fac31a6655694b7e83b63da0c8645b.jpg,dog - mex hairless
22024,../Data/preprocessed\dog - mex hairless\46_jpg.rf.434ad306a70fecb8882e34dd4707f505.jpg,dog - mex hairless
22025,../Data/preprocessed\dog - mex hairless\46_jpg.rf.80682ee5ea7a80cb9d601572f131fd72.jpg,dog - mex hairless
22026,../Data/preprocessed\dog - mex hairless\46_jpg.rf.c48d50edac33233e1fc03034c228b487.jpg,dog - mex hairless
22027,../Data/preprocessed\dog - mex hairless\47_jpg.rf.2569150d739dea7e6c2358dd3541e57e.jpg,dog - mex hairless
22028,../Data/preprocessed\dog - mex hairless\47_jpg.rf.346076d53807a37457bde0be7019d4f1.jpg,dog - mex hairless
22029,../Data/preprocessed\dog - mex hairless\47_jpg.rf.5fcd1154199cadd941b85cf838e6e9ee.jpg,dog - mex hairless
22030,../Data/preprocessed\dog - mex hairless\48_jpg.rf.4169c0a227a0798fe0012a0132fdd025.jpg,dog - mex hairless
22031,../Data/preprocessed\dog - mex hairless\48_jpg.rf.64439748deb86808bba1562e909b7a6f.jpg,dog - mex hairless
22032,../Data/preprocessed\dog - mex hairless\48_jpg.rf.d7813f8f407af643c05dad880329633d.jpg,dog - mex hairless
22033,../Data/preprocessed\dog - mex hairless\49_jpg.rf.0039d93e682d71283bc7c2edec107ba5.jpg,dog - mex hairless
22034,../Data/preprocessed\dog - mex hairless\49_jpg.rf.1fa831f2be02d7702905156d2eec94a4.jpg,dog - mex hairless
22035,../Data/preprocessed\dog - mex hairless\49_jpg.rf.dea1dfe42229c7c08bb3c2a263c55273.jpg,dog - mex hairless
